,paper1,paper2,pub1,pub2,stack1,stack2,comp1,comp2,pos1b,pos2b
555,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I47402[""publication: Vacancy-modulated conductive oxide resistive RAM (VMCO-RRAM): an area-scalable switching current, self-compliant, highly nonlinear and wide on/of-window resistive switching cell""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I3236[""TiN/Al2O3/TiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
556,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I47402[""publication: Vacancy-modulated conductive oxide resistive RAM (VMCO-RRAM): an area-scalable switching current, self-compliant, highly nonlinear and wide on/of-window resistive switching cell""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I3236[""TiN/Al2O3/TiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
557,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I47402[""publication: Vacancy-modulated conductive oxide resistive RAM (VMCO-RRAM): an area-scalable switching current, self-compliant, highly nonlinear and wide on/of-window resistive switching cell""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I3236[""TiN/Al2O3/TiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
558,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I47402[""publication: Vacancy-modulated conductive oxide resistive RAM (VMCO-RRAM): an area-scalable switching current, self-compliant, highly nonlinear and wide on/of-window resistive switching cell""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I3236[""TiN/Al2O3/TiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
559,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I47402[""publication: Vacancy-modulated conductive oxide resistive RAM (VMCO-RRAM): an area-scalable switching current, self-compliant, highly nonlinear and wide on/of-window resistive switching cell""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I3236[""TiN/Al2O3/TiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
560,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I76087[""publication: In-memory and error-immune differential RRAM implementation of binarized deep neural networks""]>","<Item I47402[""publication: Vacancy-modulated conductive oxide resistive RAM (VMCO-RRAM): an area-scalable switching current, self-compliant, highly nonlinear and wide on/of-window resistive switching cell""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I3236[""TiN/Al2O3/TiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
561,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
562,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
563,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
564,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
565,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
566,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
567,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
568,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
569,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I6557[""publication: IEEE Int. Electron Devices Meet.""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
570,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
571,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
572,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
573,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
574,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
575,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
576,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
577,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
578,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
579,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
580,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
581,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
582,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
583,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
584,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
585,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
586,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
587,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I13384[""publication: No title given 26048021673""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I86040[""TiN/TiOx/HfOx/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
588,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
589,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
590,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
591,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
592,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
593,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
594,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
595,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
596,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I29872[""publication: High-performance metal–insulator–metal tunnel diode selectors""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I47470[""TiN/Ta2O5/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
597,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
598,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
599,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
600,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
601,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
602,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
603,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
604,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
605,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I45292[""publication: Termally stable integrated Se-based OTS selectors with >20MA/cm2 current drive, >3.103 half-bias nonlinearity, tunable threshold voltage and excellent endurance""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I46285[""TiN/GexSe1-x/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
606,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
607,"<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I28976[""publication: Digital biologically plausible implementation of binarized neural networks with differential hafnium oxide resistive memory arrays""]>","<Item I66609[""publication: Breakthrough of selector technology for cross-point 25-nm ReRAM""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6912[""TiN/As:SiO2/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,2
